expected, result, bool
-0.177905, -0.179769, 0
-0.178395, -0.179999, 0
-0.176913, -0.178268, 0
-0.173681, -0.174795, 0
-0.168798, -0.169670, 0
-0.162430, -0.163078, 0
-0.154653, -0.155096, 1
-0.145042, -0.145315, 1
-0.134341, -0.134454, 1
-0.122629, -0.122584, 1
-0.109943, -0.109767, 1
-0.096343, -0.096062, 1
-0.082216, -0.081840, 1
-0.067738, -0.067291, 0
-0.053236, -0.052748, 1
-0.038596, -0.038099, 0
-0.024400, -0.023901, 1
-0.010556, -0.010072, 0
0.002597, 0.003050, 1
0.015172, 0.015573, 0
0.026621, 0.026966, 1
0.037156, 0.037447, 1
0.046576, 0.046798, 1
0.054706, 0.054850, 1
0.061559, 0.061630, 1
0.067017, 0.067001, 1
0.070925, 0.070834, 1
0.073189, 0.073028, 1
0.073741, 0.073547, 1
0.073033, 0.072808, 1
0.070886, 0.070639, 1
0.067551, 0.067311, 0
0.063262, 0.063055, 1
0.057858, 0.057696, 1
0.051094, 0.050981, 1
0.042826, 0.042777, 1
0.033602, 0.033651, 1
0.023436, 0.023588, 0
0.012503, 0.012759, 1
0.000707, 0.001109, 1
-0.011489, -0.010916, 1
-0.024304, -0.023563, 1
-0.037520, -0.036599, 0
-0.050856, -0.049740, 0
-0.064361, -0.063050, 0
-0.078486, -0.076959, 0
-0.092546, -0.090804, 0
-0.106227, -0.104252, 0
-0.119256, -0.117047, 0
-0.131558, -0.129104, 0
-0.143022, -0.140337, 0
-0.152716, -0.149811, 0
-0.160882, -0.157758, 0
-0.167677, -0.164338, 0
-0.172406, -0.168845, 0
-0.174594, -0.170819, 0
-0.174443, -0.170491, 0
-0.172718, -0.168552, 0
-0.168470, -0.164128, 0
-0.161246, -0.156760, 0
-0.152310, -0.147673, 0
-0.140926, -0.136148, 0
-0.127392, -0.122489, 0
-0.112154, -0.107146, 0
-0.095457, -0.090382, 0
-0.077469, -0.072337, 0
-0.058615, -0.053451, 0
-0.038375, -0.033188, 0
-0.017044, -0.011865, 0
0.004550, 0.009699, 0
0.027291, 0.032389, 0
0.050374, 0.055397, 0
0.073763, 0.078671, 0
0.097496, 0.102276, 0
0.120957, 0.125592, 0
0.144200, 0.148667, 0
0.166920, 0.171217, 0
0.189456, 0.193586, 0
0.211611, 0.215531, 0
0.232317, 0.236069, 0
0.252357, 0.255917, 0
0.271157, 0.274521, 0
0.288352, 0.291547, 0
0.304189, 0.307215, 0
0.318232, 0.321083, 0
0.330585, 0.333285, 0
0.341035, 0.343609, 0
0.349576, 0.352038, 0
0.356555, 0.358911, 0
0.361408, 0.363693, 0
0.364791, 0.366989, 0
0.366077, 0.368190, 0
0.365823, 0.367885, 0
0.364296, 0.366321, 0
0.361510, 0.363482, 0
0.357239, 0.359150, 0
0.351923, 0.353791, 0
0.345990, 0.347804, 0
0.339047, 0.340820, 0
0.331367, 0.333114, 0
0.323390, 0.325139, 0
0.314623, 0.316345, 0
0.304837, 0.306542, 0
0.294395, 0.296091, 0
0.283716, 0.285403, 0
0.271822, 0.273497, 0
0.259098, 0.260755, 0
0.246000, 0.247637, 0
0.232083, 0.233724, 0
0.217062, 0.218710, 0
0.201560, 0.203207, 0
0.185450, 0.187121, 0
0.168928, 0.170610, 0
0.151876, 0.153580, 0
0.134573, 0.136299, 0
0.117465, 0.119192, 0
0.100009, 0.101758, 0
0.082864, 0.084596, 0
0.065356, 0.067099, 0
0.047747, 0.049510, 0
0.030332, 0.032079, 0
0.013246, 0.014959, 0
-0.003906, -0.002181, 0
-0.020384, -0.018645, 0
-0.036446, -0.034691, 0
-0.052174, -0.050401, 0
-0.067420, -0.065637, 0
-0.082513, -0.080693, 0
-0.097110, -0.095277, 0
-0.111001, -0.109163, 0
-0.124401, -0.122518, 0
-0.136783, -0.134856, 0
-0.148216, -0.146248, 0
-0.158571, -0.156562, 0
-0.167524, -0.165485, 0
-0.175654, -0.173545, 0
-0.182347, -0.180171, 0
-0.187809, -0.185600, 0
-0.191558, -0.189331, 0
-0.194035, -0.191775, 0
-0.195702, -0.193426, 0
-0.195730, -0.193492, 0
-0.194408, -0.192206, 0
-0.191767, -0.189610, 0
-0.188364, -0.186271, 0
-0.183904, -0.181860, 0
-0.178740, -0.176754, 0
-0.172615, -0.170745, 0
-0.166190, -0.164398, 0
-0.158886, -0.157207, 0
-0.151299, -0.149768, 0
-0.143662, -0.142325, 0
-0.135596, -0.134448, 0
-0.127495, -0.126548, 1
-0.119180, -0.118469, 0
-0.111137, -0.110670, 1
-0.103806, -0.103574, 1
-0.097215, -0.097224, 1
-0.091156, -0.091431, 1
-0.085593, -0.086138, 1
-0.080361, -0.081181, 0
-0.075825, -0.076920, 0
-0.072247, -0.073619, 0
-0.069542, -0.071193, 0
-0.067428, -0.069340, 0
-0.066098, -0.068254, 0
-0.065648, -0.068046, 0
-0.066020, -0.068644, 0
-0.067091, -0.069961, 0
-0.068714, -0.071831, 0
-0.070881, -0.074246, 0
-0.073820, -0.077457, 0
-0.077150, -0.081040, 0
-0.081267, -0.085393, 0
-0.086071, -0.090418, 0
-0.091767, -0.096342, 0
-0.098124, -0.102910, 0
-0.105086, -0.110052, 0
-0.112764, -0.117941, 0
-0.120589, -0.125972, 0
-0.128567, -0.134156, 0
-0.136479, -0.142246, 0
-0.143878, -0.149805, 0
-0.150757, -0.156798, 0
-0.157010, -0.163141, 0
-0.162126, -0.168340, 0
-0.166218, -0.172504, 0
-0.168672, -0.174985, 0
-0.169491, -0.175843, 0
-0.168646, -0.175058, 0
-0.166094, -0.172554, 0
-0.161549, -0.168032, 0
-0.155028, -0.161531, 0
-0.147114, -0.153625, 0
-0.137562, -0.144080, 0
-0.126139, -0.132677, 0
-0.113399, -0.119964, 0
-0.099258, -0.105878, 0
-0.083770, -0.090466, 0
-0.067343, -0.074139, 0
-0.050248, -0.057167, 0
-0.032222, -0.039260, 0
-0.013375, -0.020538, 0
0.005952, -0.001331, 0
0.025874, 0.018463, 0
0.046164, 0.038610, 0
0.066889, 0.059184, 0
0.087570, 0.079695, 0
0.108620, 0.100543, 0
0.129771, 0.121521, 0
0.150666, 0.142221, 0
0.170943, 0.162293, 0
0.190481, 0.181683, 0
0.209606, 0.200648, 0
0.227640, 0.218554, 0
0.244191, 0.235001, 0
0.259523, 0.250243, 0
0.273708, 0.264346, 0
0.285925, 0.276493, 0
0.296415, 0.286940, 0
0.305160, 0.295653, 0
0.311686, 0.302207, 0
0.316384, 0.306953, 0
0.318697, 0.309337, 0
0.319131, 0.309870, 0
0.317758, 0.308611, 0
0.314727, 0.305732, 0
0.310032, 0.301198, 0
0.303917, 0.295259, 0
0.296592, 0.288123, 0
0.288188, 0.279941, 0
0.278724, 0.270702, 0
0.268415, 0.260652, 0
0.257393, 0.249934, 0
0.245948, 0.238811, 0
0.234074, 0.227264, 0
0.221494, 0.215029, 0
0.208365, 0.202244, 0
0.194930, 0.189165, 0
0.181073, 0.175704, 0
0.166885, 0.161947, 0
0.152274, 0.147780, 0
0.137415, 0.133367, 0
0.122341, 0.118758, 0
0.106811, 0.103698, 0
0.090968, 0.088323, 0
0.074967, 0.072790, 0
0.059112, 0.057401, 0
0.042683, 0.041449, 0
0.026371, 0.025619, 1
0.010357, 0.010062, 1
-0.005865, -0.005673, 1
-0.021986, -0.021306, 0
-0.038271, -0.037122, 0
-0.054497, -0.052902, 0
-0.070560, -0.068537, 0
-0.086561, -0.084116, 0
-0.102671, -0.099845, 0
-0.118449, -0.115222, 0
-0.133827, -0.130196, 0
-0.148990, -0.144958, 0
-0.163977, -0.159526, 0
-0.178450, -0.173593, 0
-0.192002, -0.186768, 0
-0.204713, -0.199078, 0
-0.216319, -0.210297, 0
-0.227607, -0.221212, 0
-0.237508, -0.230756, 0
-0.246350, -0.239240, 0
-0.254144, -0.246679, 0
-0.260892, -0.253051, 0
-0.267000, -0.258799, 0
-0.271805, -0.263255, 0
-0.275465, -0.266585, 0
-0.278845, -0.269654, 0
-0.281701, -0.272228, 0
-0.283181, -0.273455, 0
-0.284242, -0.274289, 0
-0.284881, -0.274737, 0
-0.285011, -0.274686, 0
-0.284442, -0.273964, 0
-0.283500, -0.272896, 0
-0.282820, -0.272111, 0
-0.281763, -0.270993, 0
-0.280291, -0.269491, 0
-0.278904, -0.268103, 0
-0.277098, -0.266344, 0
-0.274842, -0.264162, 0
-0.272657, -0.262079, 0
-0.270762, -0.260288, 0
-0.268561, -0.258217, 0
-0.266399, -0.256209, 0
-0.264728, -0.254692, 0
-0.263255, -0.253384, 0
-0.261907, -0.252230, 0
-0.260467, -0.251022, 0
-0.259271, -0.250065, 0
-0.258387, -0.249406, 0
-0.258206, -0.249480, 0
-0.258483, -0.250002, 0
-0.259600, -0.251388, 0
-0.261557, -0.253585, 0
-0.264109, -0.256397, 0
-0.267104, -0.259683, 0
-0.270797, -0.263666, 0
-0.275382, -0.268566, 0
-0.280710, -0.274234, 0
-0.286509, -0.280368, 0
-0.292944, -0.287135, 0
-0.300045, -0.294556, 0
-0.307480, -0.302311, 0
-0.314996, -0.310176, 0
-0.322827, -0.318349, 0
-0.330364, -0.326233, 0
-0.337553, -0.333780, 0
-0.343861, -0.340418, 0
-0.348732, -0.345639, 0
-0.352671, -0.349931, 0
-0.355242, -0.352800, 0
-0.355269, -0.353138, 0
-0.353326, -0.351480, 0
-0.349046, -0.347482, 0
-0.342509, -0.341229, 0
-0.333061, -0.332078, 0
-0.320852, -0.320207, 0
-0.306612, -0.306282, 0
-0.289465, -0.289441, 1
-0.270379, -0.270657, 0
-0.249303, -0.249874, 0
-0.226233, -0.227116, 0
-0.201805, -0.202981, 0
-0.175823, -0.177329, 0
-0.148725, -0.150604, 0
-0.120493, -0.122738, 0
-0.090726, -0.093367, 0
-0.060393, -0.063424, 0
-0.029533, -0.032957, 0
0.001912, -0.001913, 0
0.033667, 0.029452, 0
0.065379, 0.060791, 0
0.097054, 0.092090, 0
0.128609, 0.123248, 0
0.159959, 0.154215, 0
0.191052, 0.184925, 0
0.221827, 0.215342, 0
0.251916, 0.245119, 0
0.281425, 0.274333, 0
0.309210, 0.301863, 0
0.335511, 0.327982, 0
0.360326, 0.352631, 0
0.383449, 0.375651, 0
0.404559, 0.396661, 0
0.423374, 0.415459, 0
0.440678, 0.432751, 0
0.455399, 0.447485, 0
0.467912, 0.460054, 0
0.478348, 0.470583, 0
0.486823, 0.479189, 0
0.492951, 0.485477, 0
0.496762, 0.489475, 0
0.499145, 0.492051, 0
0.500029, 0.493136, 0
0.499169, 0.492476, 0
0.496871, 0.490401, 0
0.493482, 0.487257, 0
0.488867, 0.482906, 0
0.482872, 0.477213, 0
0.475857, 0.470506, 0
0.468081, 0.463049, 0
0.459162, 0.454479, 0
0.449670, 0.445313, 0
0.439363, 0.435365, 0
0.428215, 0.424594, 0
0.416697, 0.413466, 0
0.404888, 0.402040, 0
0.392744, 0.390304, 0
0.380113, 0.378116, 0
0.367454, 0.365887, 0
0.354778, 0.353611, 0
0.341791, 0.341045, 0
0.329302, 0.328935, 1
0.316753, 0.316773, 1
0.304434, 0.304843, 0
0.292299, 0.293099, 0
0.279917, 0.281105, 0
0.267535, 0.269087, 0
0.254996, 0.256904, 0
0.242370, 0.244619, 0
0.229634, 0.232193, 0
0.216601, 0.219472, 0
0.204017, 0.207130, 0
0.191243, 0.194593, 0
0.178178, 0.181736, 0
0.165244, 0.168965, 0
0.152246, 0.156111, 0
0.139076, 0.143115, 0
0.125999, 0.130188, 0
0.113238, 0.117554, 0
0.101101, 0.105519, 0
0.089481, 0.093977, 0
0.078547, 0.083115, 0
0.068527, 0.073112, 0
0.059051, 0.063639, 0
0.050138, 0.054751, 0
0.042141, 0.046781, 0
0.034964, 0.039616, 0
0.028149, 0.032851, 0
0.022343, 0.027057, 0
0.017206, 0.021925, 0
0.012538, 0.017253, 0
0.008728, 0.013406, 0
0.005596, 0.010204, 0
0.003121, 0.007639, 0
0.001077, 0.005492, 0
-0.000441, 0.003851, 0
-0.001799, 0.002364, 0
-0.003359, 0.000667, 0
-0.004872, -0.001012, 0
-0.006635, -0.002921, 0
-0.008483, -0.004930, 0
-0.010292, -0.006919, 0
-0.012767, -0.009569, 0
-0.015415, -0.012419, 0
-0.018263, -0.015484, 0
-0.021312, -0.018769, 0
-0.024820, -0.022495, 0
-0.029024, -0.026929, 0
-0.033624, -0.031768, 0
-0.038647, -0.037020, 0
-0.044050, -0.042675, 0
-0.049592, -0.048476, 0
-0.055195, -0.054337, 0
-0.061002, -0.060416, 0
-0.067064, -0.066727, 1
-0.073344, -0.073259, 1
-0.080179, -0.080355, 1
-0.087364, -0.087774, 0
-0.094826, -0.095454, 1
-0.103036, -0.103882, 0
-0.111684, -0.112750, 0
-0.121290, -0.122561, 0
-0.131403, -0.132908, 0
-0.142250, -0.143973, 0
-0.153760, -0.155699, 0
-0.166030, -0.168196, 0
-0.178295, -0.180689, 0
-0.190902, -0.193526, 0
-0.203572, -0.206393, 0
-0.215660, -0.218691, 0
-0.227367, -0.230612, 0
-0.237769, -0.241221, 0
-0.246926, -0.250596, 0
-0.254666, -0.258555, 0
-0.260746, -0.264824, 0
-0.264907, -0.269157, 0
-0.266907, -0.271320, 0
-0.266884, -0.271424, 0
-0.264833, -0.269471, 0
-0.260494, -0.265248, 0
-0.254097, -0.258952, 0
-0.245963, -0.250906, 0
-0.235919, -0.240949, 0
-0.224246, -0.229354, 0
-0.211484, -0.216651, 0
-0.197576, -0.202776, 0
-0.182331, -0.187562, 0
-0.166255, -0.171542, 0
-0.148959, -0.154313, 0
-0.131099, -0.136521, 0
-0.112880, -0.118396, 0
-0.094087, -0.099708, 0
-0.074894, -0.080618, 0
-0.055744, -0.061604, 0
-0.036696, -0.042691, 0
-0.017614, -0.023719, 0
0.001368, -0.004860, 0
0.019700, 0.013382, 0
0.037389, 0.030986, 0
0.054479, 0.047974, 0
0.070639, 0.064054, 0
0.085893, 0.079252, 0
0.100235, 0.093561, 0
0.113056, 0.106406, 0
0.124272, 0.117664, 0
0.133920, 0.127372, 0
0.141688, 0.135271, 0
0.148277, 0.141996, 0
0.153179, 0.147070, 0
0.156514, 0.150583, 0
0.158217, 0.152490, 0
0.158604, 0.153077, 0
0.157823, 0.152490, 0
0.155865, 0.150758, 0
0.152909, 0.148049, 0
0.148652, 0.144059, 0
0.143569, 0.139234, 0
0.137928, 0.133848, 0
0.131215, 0.127405, 0
0.124234, 0.120683, 0
0.116563, 0.113258, 0
0.108340, 0.105295, 0
0.099744, 0.096964, 0
0.091031, 0.088496, 0
0.081709, 0.079438, 0
0.072383, 0.070356, 0
0.062580, 0.060815, 0
0.052579, 0.051089, 0
0.042433, 0.041193, 0
0.032465, 0.031493, 0
0.022606, 0.021900, 0
0.012571, 0.012144, 0
0.003168, 0.003006, 1
-0.005743, -0.005648, 1
-0.014639, -0.014259, 0
-0.023542, -0.022861, 0
-0.031825, -0.030879, 0
-0.039780, -0.038547, 0
-0.047567, -0.046050, 0
-0.055304, -0.053526, 0
-0.062547, -0.060514, 0
-0.069650, -0.067379, 0
-0.076673, -0.074146, 0
-0.083876, -0.081071, 0
-0.090724, -0.087649, 0
-0.097587, -0.094222, 0
-0.104703, -0.101042, 0
-0.111445, -0.107518, 0
-0.117703, -0.113500, 0
-0.123722, -0.119262, 0
-0.129518, -0.124815, 0
-0.135026, -0.130083, 0
-0.140224, -0.135022, 0
-0.144865, -0.139392, 0
-0.148828, -0.143096, 0
-0.152436, -0.146439, 0
-0.155202, -0.148948, 0
-0.157172, -0.150712, 0
-0.157825, -0.151169, 0
-0.157685, -0.150860, 0
-0.156349, -0.149393, 0
-0.154291, -0.147206, 0
-0.151061, -0.143857, 0
-0.147194, -0.139881, 0
-0.142885, -0.135465, 0
-0.137718, -0.130195, 0
-0.131557, -0.123963, 0
-0.125042, -0.117374, 0
-0.117834, -0.110121, 0
-0.109992, -0.102267, 0
-0.102050, -0.094311, 0
-0.093804, -0.086053, 0
-0.085425, -0.077636, 0
-0.076945, -0.069125, 0
-0.068999, -0.061149, 0
-0.060932, -0.053050, 0
-0.053175, -0.045257, 0
-0.045717, -0.037781, 0
-0.038874, -0.030921, 0
-0.032644, -0.024672, 0
-0.027208, -0.019206, 0
-0.022147, -0.014124, 0
-0.018036, -0.010016, 0
-0.014556, -0.006520, 0
-0.011760, -0.003705, 0
-0.009272, -0.001228, 0
-0.007333, 0.000698, 0
-0.005777, 0.002227, 0
-0.004755, 0.003193, 0
-0.004380, 0.003502, 0
-0.004670, 0.003135, 0
-0.005894, 0.001825, 0
-0.007979, -0.000369, 0
-0.011014, -0.003531, 0
-0.014875, -0.007549, 0
-0.019610, -0.012435, 0
-0.024984, -0.017967, 0
-0.030858, -0.024039, 0
-0.037719, -0.031134, 0
-0.045349, -0.039007, 0
-0.053341, -0.047251, 0
-0.061915, -0.056072, 0
-0.070393, -0.064824, 0
-0.078648, -0.073336, 0
-0.086473, -0.081411, 0
-0.092934, -0.088168, 0
-0.098228, -0.093771, 0
-0.102266, -0.098119, 0
-0.104763, -0.100966, 0
-0.105788, -0.102318, 0
-0.105398, -0.102269, 0
-0.103230, -0.100435, 0
-0.099242, -0.096774, 0
-0.093661, -0.091505, 0
-0.086449, -0.084599, 0
-0.077528, -0.075999, 0
-0.067453, -0.066243, 0
-0.056272, -0.055372, 0
-0.043553, -0.042988, 0
-0.030076, -0.029814, 1
-0.015983, -0.016004, 1
-0.001248, -0.001536, 0
0.014162, 0.013619, 1
0.029914, 0.029107, 0
0.046212, 0.045137, 0
0.062632, 0.061283, 0
0.079124, 0.077472, 0
0.095611, 0.093652, 0
0.111897, 0.109607, 0
0.127387, 0.124758, 0
0.142461, 0.139507, 0
0.156737, 0.153472, 0
0.170173, 0.166622, 0
0.182573, 0.178770, 0
0.193769, 0.189722, 0
0.203644, 0.199353, 0
0.211847, 0.207348, 0
0.218388, 0.213685, 0
0.222964, 0.218081, 0
0.225099, 0.220093, 0
0.225505, 0.220413, 0
0.223783, 0.218624, 0
0.220120, 0.214934, 0
0.215137, 0.209959, 0
0.208081, 0.202961, 0
0.199744, 0.194692, 0
0.190322, 0.185346, 0
0.179892, 0.175010, 0
0.168523, 0.163759, 0
0.156412, 0.151780, 0
0.143520, 0.139049, 0
0.130028, 0.125748, 0
0.115711, 0.111642, 0
0.101283, 0.097429, 0
0.086936, 0.083292, 0
0.072353, 0.068886, 0
0.057702, 0.054402, 0
0.043024, 0.039902, 0
0.027884, 0.024949, 0
0.012758, 0.010002, 0
-0.002162, -0.004738, 0
-0.016890, -0.019300, 0
-0.031189, -0.033410, 0
-0.045629, -0.047693, 0
-0.059530, -0.061460, 0
-0.072761, -0.074563, 0
-0.085691, -0.087383, 0
-0.097599, -0.099221, 0
-0.109017, -0.110561, 0
-0.119720, -0.121181, 0
-0.130201, -0.131574, 0
-0.140139, -0.141414, 0
-0.149214, -0.150398, 0
-0.158394, -0.159502, 0
-0.166744, -0.167784, 0
-0.174941, -0.175905, 0
-0.182789, -0.183684, 0
-0.189884, -0.190714, 0
-0.196477, -0.197233, 0
-0.202632, -0.203312, 1
-0.208280, -0.208878, 0
-0.213409, -0.213894, 0
-0.217692, -0.218091, 1
-0.220833, -0.221146, 1
-0.223074, -0.223323, 1
-0.224537, -0.224717, 1
-0.225034, -0.225168, 1
-0.224350, -0.224454, 1
-0.222442, -0.222494, 1
-0.219487, -0.219493, 1
-0.215256, -0.215231, 1
-0.209542, -0.209493, 0
-0.202655, -0.202580, 1
-0.194783, -0.194688, 1
-0.185552, -0.185448, 0
-0.175554, -0.175478, 0
-0.164910, -0.164871, 1
-0.153165, -0.153156, 1
-0.141245, -0.141236, 1
-0.128438, -0.128426, 1
-0.114896, -0.114877, 1
-0.100904, -0.100882, 1
-0.086552, -0.086546, 1
-0.072051, -0.072055, 1
-0.057158, -0.057178, 1
-0.042198, -0.042217, 1
-0.027274, -0.027283, 1
-0.012636, -0.012630, 1
0.001868, 0.001914, 1
0.015393, 0.015508, 0
0.028417, 0.028614, 0
0.040837, 0.041117, 1
0.052500, 0.052881, 1
0.063154, 0.063655, 0
0.072826, 0.073458, 1
0.082069, 0.082836, 0
0.090223, 0.091115, 0
0.097759, 0.098800, 0
0.104151, 0.105347, 0
0.109767, 0.111098, 0
0.114403, 0.115873, 0
0.117888, 0.119514, 0
0.120422, 0.122214, 0
0.122388, 0.124316, 0
0.123030, 0.125120, 0
0.122790, 0.125046, 0
0.121188, 0.123606, 0
0.118256, 0.120850, 0
0.113902, 0.116672, 0
0.108068, 0.110999, 0
0.101307, 0.104401, 0
0.093576, 0.096851, 0
0.085344, 0.088812, 0
0.076656, 0.080305, 0
0.067525, 0.071352, 0
0.058522, 0.062528, 0
0.049784, 0.053963, 0
0.041755, 0.046110, 0
0.034336, 0.038854, 0
0.028131, 0.032796, 0
0.023532, 0.028324, 0
0.020154, 0.025079, 0
0.018270, 0.023307, 0
0.018070, 0.023195, 0
0.019147, 0.024352, 0
0.022347, 0.027625, 0
0.026967, 0.032292, 0
0.033243, 0.038607, 0
0.040991, 0.046359, 0
0.049809, 0.055174, 0
0.059973, 0.065322, 0
0.070946, 0.076265, 0
0.082784, 0.088051, 0
0.095611, 0.100795, 0
0.109079, 0.114165, 0
0.122370, 0.127354, 0
0.136406, 0.141248, 0
0.150713, 0.155384, 0
0.164716, 0.169206, 0
0.178908, 0.183194, 0
0.193395, 0.197450, 0
0.207717, 0.211546, 0
0.221717, 0.225310, 0
0.235428, 0.238775, 0
0.248529, 0.251649, 0
0.260511, 0.263407, 0
0.271719, 0.274405, 0
0.281454, 0.283956, 0
0.290201, 0.292515, 0
0.297614, 0.299764, 0
0.303220, 0.305246, 0
0.306977, 0.308910, 0
0.309274, 0.311114, 0
0.309420, 0.311185, 0
0.307877, 0.309581, 0
0.304809, 0.306466, 0
0.300196, 0.301841, 0
0.293852, 0.295488, 0
0.286346, 0.287968, 0
0.277485, 0.279126, 0
0.267606, 0.269254, 0
0.257115, 0.258767, 0
0.246158, 0.247822, 0
0.234352, 0.236044, 0
0.222103, 0.223823, 0
0.209567, 0.211305, 0
0.196608, 0.198375, 0
0.182970, 0.184766, 0
0.169616, 0.171437, 0
0.155822, 0.157656, 0
0.141916, 0.143767, 0
0.128064, 0.129945, 0
0.114240, 0.116137, 0
0.100597, 0.102494, 0
0.087160, 0.089044, 0
0.073751, 0.075618, 0
0.060879, 0.062699, 0
0.048249, 0.050017, 0
0.036091, 0.037776, 0
0.024179, 0.025774, 0
0.012146, 0.013627, 0
0.000370, 0.001733, 0
-0.011266, -0.010014, 0
-0.022791, -0.021645, 0
-0.034879, -0.033795, 0
-0.046596, -0.045600, 0
-0.058130, -0.057233, 0
-0.070071, -0.069257, 0
-0.082097, -0.081349, 0
-0.093558, -0.092892, 0
-0.105122, -0.104514, 1
-0.116350, -0.115798, 1
-0.127695, -0.127175, 0
-0.138475, -0.138006, 1
-0.148724, -0.148297, 0
-0.158667, -0.158286, 0
-0.168321, -0.167960, 1
-0.177343, -0.176991, 1
-0.185945, -0.185626, 1
-0.193766, -0.193484, 0
-0.201029, -0.200791, 1
-0.207846, -0.207669, 1
-0.213682, -0.213588, 1
-0.218660, -0.218652, 1
-0.223101, -0.223207, 1
-0.226642, -0.226878, 1
-0.229364, -0.229765, 0
-0.231454, -0.232029, 0
-0.232724, -0.233486, 1
-0.232893, -0.233853, 0
-0.232457, -0.233660, 0
-0.231249, -0.232735, 0
-0.229696, -0.231488, 0
-0.227402, -0.229523, 0
-0.224641, -0.227095, 0
-0.221620, -0.224434, 0
-0.218233, -0.221382, 0
-0.215179, -0.218648, 0
-0.211710, -0.215485, 0
-0.207852, -0.211920, 0
-0.204572, -0.208904, 0
-0.201514, -0.206099, 0
-0.198463, -0.203263, 0
-0.195300, -0.200276, 0
-0.192354, -0.197461, 0
-0.190159, -0.195332, 0
-0.188152, -0.193369, 0
-0.186854, -0.192086, 0
-0.185716, -0.190926, 0
-0.184713, -0.189873, 0
-0.184183, -0.189270, 0
-0.183699, -0.188661, 0
-0.183234, -0.188060, 0
-0.182905, -0.187563, 0
-0.183252, -0.187716, 0
-0.184197, -0.188443, 0
-0.185700, -0.189712, 0
-0.187845, -0.191616, 0
-0.190868, -0.194365, 0
-0.194819, -0.198027, 0
-0.198911, -0.201828, 0
-0.203119, -0.205735, 0
-0.208515, -0.210827, 0
-0.214459, -0.216468, 0
-0.220761, -0.222465, 0
-0.227722, -0.229095, 0
-0.234550, -0.235611, 0
-0.240957, -0.241741, 0
-0.246817, -0.247325, 1
-0.252172, -0.252416, 1
-0.256743, -0.256732, 1
-0.259534, -0.259299, 0
-0.261073, -0.260615, 1
-0.261156, -0.260500, 1
-0.259188, -0.258320, 0
-0.255260, -0.254210, 0
-0.249669, -0.248454, 0
-0.242575, -0.241215, 0
-0.233802, -0.232301, 0
-0.223149, -0.221528, 0
-0.210666, -0.208930, 0
-0.196808, -0.195007, 0
-0.181931, -0.180075, 0
-0.165692, -0.163785, 0
-0.148819, -0.146855, 0
-0.131256, -0.129278, 0
-0.113027, -0.111038, 0
-0.094002, -0.092000, 0
-0.074069, -0.072079, 0
-0.053841, -0.051868, 0
-0.032944, -0.031019, 0
-0.012068, -0.010192, 0
0.008733, 0.010549, 0
0.029408, 0.031181, 0
0.049700, 0.051430, 0
0.069884, 0.071588, 0
0.089650, 0.091335, 0
0.108428, 0.110124, 0
0.126467, 0.128194, 0
0.143240, 0.145017, 0
0.159016, 0.160870, 0
0.173280, 0.175244, 0
0.186090, 0.188199, 0
0.197379, 0.199650, 0
0.206590, 0.209070, 0
0.213910, 0.216637, 0
0.219259, 0.222259, 0
0.223194, 0.226483, 0
0.225431, 0.229047, 0
0.225905, 0.229865, 0
0.225350, 0.229659, 0
0.223513, 0.228183, 0
0.220314, 0.225366, 0
0.215884, 0.221356, 0
0.210240, 0.216116, 0
0.203698, 0.209991, 0
0.196342, 0.203074, 0
0.188281, 0.195454, 0
0.179630, 0.187228, 0
0.170577, 0.178579, 0
0.160889, 0.169299, 0
0.150521, 0.159348, 0
0.139580, 0.148805, 0
0.128563, 0.138170, 0
0.116931, 0.126931, 0
0.105218, 0.115609, 0
0.093694, 0.104433, 0
0.082266, 0.093333, 0
0.070801, 0.082162, 0
0.059728, 0.071329, 0
0.048792, 0.060632, 0
0.038023, 0.050070, 0
0.027659, 0.039874, 0
0.017438, 0.029807, 0
0.007914, 0.020378, 0
-0.001319, 0.011230, 0
-0.010224, 0.002372, 0
-0.019202, -0.006578, 0
-0.027473, -0.014842, 0
-0.035069, -0.022470, 0
-0.042235, -0.029697, 0
-0.049265, -0.036799, 0
-0.056045, -0.043670, 0
-0.062514, -0.050251, 0
-0.068616, -0.056463, 0
-0.074281, -0.062225, 0
-0.079687, -0.067739, 0
-0.084823, -0.072999, 0
-0.089823, -0.078127, 0
-0.093992, -0.082430, 0
-0.097832, -0.086447, 0
-0.101249, -0.090038, 0
-0.104135, -0.093111, 0
-0.106579, -0.095754, 0
-0.108222, -0.097592, 0
-0.109566, -0.099149, 0
-0.110220, -0.100029, 0
-0.110252, -0.100332, 0
-0.109790, -0.100165, 0
-0.108745, -0.099448, 0
-0.107025, -0.098100, 0
-0.104908, -0.096403, 0
-0.102158, -0.094099, 0
-0.098797, -0.091208, 0
-0.095003, -0.087904, 0
-0.090380, -0.083810, 0
-0.085403, -0.079392, 0
-0.080263, -0.074820, 0
-0.074922, -0.070080, 0
-0.069375, -0.065145, 0
-0.063612, -0.059999, 0
-0.057933, -0.054911, 0
-0.052555, -0.050108, 0
-0.047366, -0.045484, 0
-0.042477, -0.041126, 0
-0.038014, -0.037158, 0
-0.033779, -0.033374, 0
-0.029681, -0.029699, 1
-0.026549, -0.026951, 1
-0.023669, -0.024420, 1
-0.021259, -0.022319, 0
